"drug","target"
"DB07398","BE0003853"
"DB07400","BE0000048"
"DB07401","BE0000938"
"DB07401","BE0001005"
"DB07401","BE0003854"
"DB07401","BE0003855"
"DB07401","BE0003856"
"DB07401","BE0003857"
"DB07401","BE0003858"
"DB07401","BE0003860"
"DB07401","BE0003861"
"DB07401","BE0003859"
"DB07403","BE0003862"
"DB07404","BE0003350"
"DB07405","BE0000005"
"DB07406","BE0001373"
"DB07407","BE0002012"
"DB07408","BE0002012"
"DB07409","BE0003350"
"DB07410","BE0003570"
"DB07410","BE0003350"
"DB07411","BE0001968"
"DB07412","BE0000854"
"DB07413","BE0003863"
"DB07414","BE0001478"
"DB07415","BE0000988"
"DB07416","BE0001355"
"DB07416","BE0003836"
"DB07418","BE0003865"
"DB07419","BE0000132"
"DB07420","BE0003866"
"DB07421","BE0000132"
"DB07422","BE0000132"
"DB07423","BE0000132"
"DB07424","BE0003866"
"DB07425","BE0000315"
"DB07425","BE0003867"
"DB07426","BE0003350"
"DB07427","BE0000130"
"DB07427","BE0000629"
"DB07428","BE0000130"
"DB07428","BE0000629"
"DB07429","BE0003868"
"DB07430","BE0001373"
"DB07431","BE0001072"
"DB07431","BE0001373"
"DB07432","BE0004258"
"DB07432","BE0003869"
"DB07433","BE0003758"
"DB07434","BE0003783"
"DB07435","BE0003870"
"DB07435","BE0003871"
"DB07436","BE0001331"
"DB07437","BE0002456"
"DB07437","BE0001224"
"DB07439","BE0001224"
"DB07440","BE0000048"
"DB07441","BE0002815"
"DB07441","BE0003836"
"DB07443","BE0000382"
"DB07444","BE0001776"
"DB07445","BE0003880"
"DB07446","BE0001198"
"DB07447","BE0003610"
"DB07448","BE0003882"
"DB07449","BE0001092"
"DB07450","BE0000747"
"DB07451","BE0002050"
"DB07452","BE0001405"
"DB07453","BE0002433"
"DB07454","BE0000132"
"DB07455","BE0000829"
"DB07456","BE0001193"
"DB07457","BE0001193"
"DB07458","BE0003761"
"DB07459","BE0001019"
"DB07460","BE0003090"
"DB07461","BE0000048"
"DB07462","BE0002089"
"DB07463","BE0003891"
"DB07464","BE0003894"
"DB07465","BE0000854"
"DB07466","BE0003894"
"DB07467","BE0000322"
"DB07468","BE0003893"
"DB07469","BE0003893"
"DB07470","BE0003893"
"DB07471","BE0001072"
"DB07471","BE0003734"
"DB07472","BE0001594"
"DB07473","BE0001594"
"DB07474","BE0000858"
"DB07475","BE0002347"
"DB07475","BE0002348"
"DB07475","BE0002349"
"DB07475","BE0003910"
"DB07475","BE0003911"
"DB07475","BE0003912"
"DB07475","BE0003913"
"DB07475","BE0003914"
"DB07475","BE0003915"
"DB07475","BE0003916"
"DB07475","BE0003917"
"DB07475","BE0003918"
"DB07475","BE0003919"
"DB07475","BE0003920"
"DB07476","BE0000322"
"DB07477","BE0002135"
"DB07478","BE0003955"
"DB07479","BE0000113"
"DB07480","BE0000623"
"DB07481","BE0001405"
"DB07482","BE0000854"
"DB07483","BE0003956"
"DB07484","BE0003753"
"DB07485","BE0002088"
"DB07486","BE0000516"
"DB07487","BE0003783"
"DB07488","BE0003958"
"DB07489","BE0003958"
"DB07490","BE0000548"
"DB07490","BE0003960"
"DB07490","BE0003961"
"DB07490","BE0003962"
"DB07491","BE0001739"
"DB07492","BE0001544"
"DB07493","BE0001072"
"DB07494","BE0003963"
"DB07495","BE0001120"
"DB07496","BE0003964"
"DB07497","BE0000698"
"DB07497","BE0003965"
"DB07497","BE0003966"
"DB07498","BE0000747"
"DB07499","BE0003967"
"DB07500","BE0003768"
"DB07501","BE0001072"
"DB07502","BE0001120"
"DB07503","BE0001315"
"DB07504","BE0001072"
"DB07505","BE0003804"
"DB07506","BE0003783"
"DB07506","BE0003753"
"DB07506","BE0003968"
"DB07507","BE0001501"
"DB07508","BE0000048"
"DB07509","BE0000215"
"DB07510","BE0003969"
"DB07511","BE0001501"
"DB07512","BE0002196"
"DB07513","BE0002196"
"DB07514","BE0000369"
"DB07515","BE0000048"
"DB07516","BE0003969"
"DB07518","BE0003185"
"DB07519","BE0000988"
"DB07520","BE0001646"
"DB07521","BE0000048"
"DB07522","BE0000048"
"DB07524","BE0001277"
"DB07525","BE0002131"
"DB07526","BE0001559"
"DB07527","BE0000048"
"DB07528","BE0000369"
"DB07529","BE0001072"
"DB07530","BE0000779"
"DB07530","BE0003728"
"DB07531","BE0001072"
"DB07533","BE0001072"
"DB07533","BE0003734"
"DB07534","BE0001072"
"DB07534","BE0003734"
"DB07535","BE0000988"
"DB07536","BE0001333"
"DB07537","BE0000369"
"DB07538","BE0001072"
"DB07538","BE0003734"
"DB07539","BE0001072"
"DB07539","BE0003734"
"DB07540","BE0001072"
"DB07541","BE0001358"
"DB07542","BE0000941"
"DB07543","BE0000694"
"DB07543","BE0001248"
"DB07544","BE0000517"
"DB07545","BE0000991"
"DB07546","BE0003984"
"DB07547","BE0003752"
"DB07548","BE0000048"
"DB07549","BE0000048"
"DB07550","BE0000048"
"DB07551","BE0003849"
"DB07551","BE0003850"
"DB07551","BE0003851"
"DB07551","BE0003852"
"DB07552","BE0003849"
"DB07552","BE0003850"
"DB07552","BE0003851"
"DB07552","BE0003852"
"DB07553","BE0003985"
"DB07555","BE0000426"
"DB07556","BE0001198"
"DB07556","BE0000920"
"DB07557","BE0000412"
"DB07557","BE0003610"
"DB07557","BE0003728"
"DB07557","BE0003848"
"DB07558","BE0003916"
"DB07559","BE0000382"
"DB07560","BE0001730"
"DB07561","BE0000382"
"DB07562","BE0001072"
"DB07562","BE0003734"
"DB07563","BE0003417"
"DB07564","BE0001405"
"DB07565","BE0001544"
"DB07567","BE0000123"
"DB07568","BE0001730"
"DB07569","BE0001730"
"DB07570","BE0001478"
"DB07571","BE0004002"
"DB07572","BE0001730"
"DB07573","BE0000988"
"DB07574","BE0001340"
"DB07574","BE0004003"
"DB07574","BE0001275"
"DB07574","BE0001388"
"DB07574","BE0003401"
"DB07575","BE0001210"
"DB07577","BE0000324"
"DB07578","BE0002050"
"DB07579","BE0001213"
"DB07580","BE0001213"
"DB07581","BE0001732"
"DB07582","BE0003427"
"DB07582","BE0004004"
"DB07583","BE0003761"
"DB07583","BE0003762"
"DB07584","BE0000428"
"DB07584","BE0001065"
"DB07585","BE0000428"
"DB07585","BE0001065"
"DB07586","BE0001608"
"DB07587","BE0001646"
"DB07588","BE0003760"
"DB07589","BE0001646"
"DB07590","BE0004005"
"DB07591","BE0002012"
"DB07592","BE0003417"
"DB07593","BE0003417"
"DB07594","BE0001120"
"DB07594","BE0001898"
"DB07595","BE0001072"
"DB07596","BE0000322"
"DB07597","BE0000865"
"DB07598","BE0000829"
"DB07599","BE0003894"
"DB07601","BE0001120"
"DB07602","BE0000767"
"DB07604","BE0003888"
"DB07605","BE0000216"
"DB07606","BE0001072"
"DB07607","BE0001019"
"DB07608","BE0004012"
"DB07609","BE0003336"
"DB07610","BE0003955"
"DB07611","BE0001723"
"DB07612","BE0001072"
"DB07613","BE0001167"
"DB07614","BE0001167"
"DB07615","BE0001167"
"DB07616","BE0001167"
"DB07617","BE0003336"
"DB07618","BE0001072"
"DB07619","BE0000329"
"DB07620","BE0003801"
"DB07620","BE0004014"
"DB07621","BE0003336"
"DB07622","BE0001072"
"DB07623","BE0003336"
"DB07624","BE0000329"
"DB07625","BE0000895"
"DB07626","BE0000895"
"DB07627","BE0003346"
"DB07628","BE0000088"
"DB07629","BE0000216"
"DB07630","BE0000216"
"DB07631","BE0004015"
"DB07632","BE0000322"
"DB07633","BE0000214"
"DB07634","BE0001732"
"DB07635","BE0001730"
"DB07636","BE0000938"
"DB07636","BE0003854"
"DB07636","BE0003858"
"DB07636","BE0003860"
"DB07636","BE0003861"
"DB07637","BE0000654"
"DB07638","BE0000123"
"DB07638","BE0000792"
"DB07639","BE0000048"
"DB07640","BE0004025"
"DB07640","BE0004026"
"DB07641","BE0002198"
"DB07642","BE0001215"
"DB07643","BE0001215"
"DB07644","BE0001215"
"DB07645","BE0000130"
"DB07645","BE0000629"
"DB07646","BE0000382"
"DB07646","BE0004029"
"DB07646","BE0004030"
"DB07647","BE0003382"
"DB07648","BE0003382"
"DB07649","BE0004031"
"DB07650","BE0001723"
"DB07651","BE0000623"
"DB07652","BE0003870"
"DB07652","BE0004032"
"DB07653","BE0003382"
"DB07654","BE0003382"
"DB07655","BE0003382"
"DB07656","BE0002413"
"DB07657","BE0003997"
"DB07658","BE0000048"
"DB07659","BE0000048"
"DB07660","BE0000048"
"DB07661","BE0004037"
"DB07662","BE0000767"
"DB07662","BE0000838"
"DB07663","BE0001358"
"DB07664","BE0000435"
"DB07664","BE0003958"
"DB07664","BE0004041"
"DB07664","BE0004042"
"DB07664","BE0004043"
"DB07665","BE0000048"
"DB07666","BE0000854"
"DB07667","BE0001668"
"DB07668","BE0003531"
"DB07669","BE0004046"
"DB07669","BE0004047"
"DB07669","BE0004048"
"DB07670","BE0003611"
"DB07671","BE0003342"
"DB07671","BE0003845"
"DB07671","BE0003846"
"DB07671","BE0003847"
"DB07672","BE0002815"
"DB07673","BE0003783"
"DB07674","BE0003349"
"DB07675","BE0000215"
"DB07676","BE0001065"
"DB07676","BE0004042"
"DB07677","BE0004049"
"DB07678","BE0000123"
"DB07678","BE0003740"
"DB07679","BE0000787"
"DB07680","BE0001038"
"DB07681","BE0002180"
"DB07683","BE0001198"
"DB07684","BE0001088"
"DB07685","BE0001072"
"DB07686","BE0001072"
"DB07687","BE0001072"
"DB07688","BE0001072"
"DB07688","BE0003734"
"DB07689","BE0003983"
"DB07690","BE0001236"
"DB07690","BE0001392"
"DB07690","BE0004053"
"DB07690","BE0001817"
"DB07690","BE0002929"
"DB07690","BE0004054"
"DB07690","BE0004055"
"DB07690","BE0004056"
"DB07691","BE0001007"
"DB07692","BE0000088"
"DB07696","BE0001162"
"DB07697","BE0000088"
"DB07698","BE0003794"
"DB07700","BE0000592"
"DB07701","BE0000426"
"DB07702","BE0000792"
"DB07702","BE0004057"
"DB07703","BE0004058"
"DB07704","BE0001405"
"DB07705","BE0000875"
"DB07705","BE0004059"
"DB07706","BE0002733"
"DB07707","BE0000123"
"DB07707","BE0003740"
"DB07708","BE0000123"
"DB07708","BE0003740"
"DB07710","BE0000322"
"DB07711","BE0002214"
"DB07712","BE0000123"
"DB07712","BE0003740"
"DB07713","BE0001182"
"DB07714","BE0000648"
"DB07715","BE0001209"
"DB07715","BE0002651"
"DB07715","BE0003757"
"DB07716","BE0003836"
"DB07717","BE0000132"
"DB07718","BE0000048"
"DB07718","BE0001855"
"DB07718","BE0004061"
"DB07719","BE0000623"
"DB07720","BE0003963"
"DB07721","BE0003349"
"DB07722","BE0004062"
"DB07723","BE0000215"
"DB07724","BE0000215"
"DB07724","BE0001007"
"DB07724","BE0000071"
"DB07724","BE0003728"
"DB07726","BE0002868"
"DB07726","BE0004063"
"DB07728","BE0001373"
"DB07728","BE0004064"
"DB07729","BE0002718"
"DB07730","BE0000623"
"DB07731","BE0001072"
"DB07732","BE0004065"
"DB07732","BE0004066"
"DB07733","BE0000444"
"DB07734","BE0000988"
"DB07735","BE0000988"
"DB07736","BE0000988"
"DB07737","BE0000988"
"DB07738","BE0000988"
"DB07739","BE0000865"
"DB07740","BE0004067"
"DB07741","BE0000048"
"DB07742","BE0000322"
"DB07743","BE0003801"
"DB07743","BE0004014"
"DB07744","BE0000444"
"DB07745","BE0004065"
"DB07745","BE0004066"
"DB07746","BE0001534"
"DB07747","BE0000865"
"DB07748","BE0004065"
"DB07748","BE0004066"
"DB07749","BE0003531"
"DB07750","BE0001072"
"DB07751","BE0001072"
"DB07752","BE0004072"
"DB07752","BE0004073"
"DB07752","BE0002372"
"DB07752","BE0002373"
"DB07752","BE0004068"
"DB07752","BE0004069"
"DB07752","BE0004070"
"DB07752","BE0004071"
"DB07752","BE0004074"
"DB07754","BE0000568"
"DB07755","BE0001072"
"DB07756","BE0000426"
"DB07757","BE0000792"
"DB07758","BE0002012"
"DB07759","BE0002012"
"DB07760","BE0003770"
"DB07761","BE0001072"
"DB07762","BE0001930"
"DB07763","BE0000938"
"DB07763","BE0001005"
"DB07763","BE0003854"
"DB07763","BE0003855"
"DB07763","BE0003856"
"DB07763","BE0003857"
"DB07763","BE0003858"
"DB07763","BE0003860"
"DB07763","BE0003861"
"DB07763","BE0003859"
"DB07764","BE0002815"
"DB07765","BE0003983"
"DB07766","BE0004076"
"DB07766","BE0004077"
"DB07767","BE0003007"
"DB07767","BE0003784"
"DB07767","BE0004078"
"DB07767","BE0004079"
"DB07768","BE0000126"
"DB07768","BE0000622"
"DB07769","BE0000132"
"DB07770","BE0003752"
"DB07771","BE0002372"
"DB07771","BE0002373"
"DB07771","BE0004071"
"DB07772","BE0001182"
"DB07773","BE0004065"
"DB07773","BE0004066"
"DB07776","BE0004080"
"DB07778","BE0000938"
"DB07778","BE0001005"
"DB07778","BE0003854"
"DB07778","BE0003855"
"DB07778","BE0003856"
"DB07778","BE0003857"
"DB07778","BE0003858"
"DB07778","BE0003860"
"DB07778","BE0003861"
"DB07778","BE0003859"
"DB07779","BE0000854"
"DB07780","BE0000776"
"DB07780","BE0003570"
"DB07780","BE0004093"
"DB07780","BE0004072"
"DB07780","BE0004073"
"DB07780","BE0003350"
"DB07780","BE0002372"
"DB07780","BE0002373"
"DB07780","BE0004071"
"DB07780","BE0004091"
"DB07780","BE0004092"
"DB07781","BE0001594"
"DB07782","BE0001327"
"DB07783","BE0002214"
"DB07784","BE0003836"
"DB07785","BE0002214"
"DB07786","BE0002214"
"DB07787","BE0001717"
"DB07788","BE0000923"
"DB07789","BE0003745"
"DB07790","BE0001072"
"DB07791","BE0001072"
"DB07792","BE0000916"
"DB07793","BE0000916"
"DB07794","BE0000923"
"DB07795","BE0002212"
"DB07795","BE0003838"
"DB07796","BE0000048"
"DB07797","BE0001594"
"DB07798","BE0000865"
"DB07800","BE0000216"
"DB07801","BE0000991"
"DB07802","BE0001209"
"DB07803","BE0001358"
"DB07804","BE0000216"
"DB07805","BE0004095"
"DB07806","BE0002050"
"DB07807","BE0000916"
"DB07808","BE0002718"
"DB07809","BE0000048"
"DB07810","BE0004096"
"DB07811","BE0001019"
"DB07812","BE0001065"
"DB07812","BE0001172"
"DB07813","BE0004097"
"DB07814","BE0004098"
"DB07815","BE0004098"
"DB07816","BE0002815"
"DB07817","BE0004099"
"DB07817","BE0004100"
"DB07818","BE0004101"
"DB07818","BE0004102"
"DB07819","BE0004101"
"DB07819","BE0004102"
"DB07820","BE0001594"
"DB07821","BE0002705"
"DB07821","BE0002409"
"DB07821","BE0004103"
"DB07822","BE0000426"
"DB07823","BE0001358"
"DB07823","BE0002718"
"DB07824","BE0001358"
"DB07824","BE0002718"
"DB07825","BE0001358"
"DB07826","BE0001594"
"DB07827","BE0000966"
"DB07829","BE0001019"
"DB07830","BE0000854"
"DB07831","BE0000014"
"DB07832","BE0001019"
"DB07833","BE0001019"
"DB07834","BE0001019"
"DB07835","BE0001019"
"DB07836","BE0003997"
"DB07837","BE0004105"
"DB07838","BE0003780"
"DB07839","BE0001646"
"DB07840","BE0002131"
"DB07841","BE0000776"
"DB07841","BE0003570"
"DB07841","BE0004072"
"DB07841","BE0004073"
"DB07841","BE0002372"
"DB07841","BE0002373"
"DB07841","BE0001142"
"DB07842","BE0000215"
"DB07843","BE0000216"
"DB07844","BE0000216"
"DB07845","BE0003790"
"DB07846","BE0000426"
"DB07847","BE0000216"
"DB07848","BE0000216"
"DB07849","BE0000814"
"DB07850","BE0001358"
"DB07851","BE0000854"
"DB07852","BE0001072"
"DB07852","BE0003734"
"DB07853","BE0004041"
"DB07853","BE0004108"
"DB07853","BE0004109"
"DB07854","BE0003761"
"DB07854","BE0003762"
"DB07855","BE0003761"
"DB07855","BE0003762"
"DB07856","BE0003761"
"DB07856","BE0003762"
"DB07857","BE0003761"
"DB07857","BE0003762"
"DB07858","BE0003761"
"DB07858","BE0003762"
"DB07859","BE0001065"
"DB07859","BE0003761"
"DB07859","BE0003762"
"DB07859","BE0001172"
"DB07860","BE0003761"
"DB07860","BE0003762"
"DB07861","BE0004110"
"DB07862","BE0004001"
"DB07863","BE0000215"
"DB07863","BE0000412"
"DB07863","BE0003740"
"DB07864","BE0001594"
"DB07865","BE0002718"
"DB07866","BE0000329"
"DB07867","BE0001594"
"DB07868","BE0001594"
"DB07869","BE0001594"
"DB07870","BE0000702"
"DB07871","BE0001594"
"DB07872","BE0000216"
"DB07873","BE0003570"
"DB07874","BE0000988"
"DB07875","BE0000216"
"DB07876","BE0003761"
"DB07876","BE0003762"
"DB07876","BE0001016"
"DB07877","BE0001120"
"DB07877","BE0001898"
"DB07878","BE0001646"
"DB07879","BE0003523"
"DB07880","BE0001668"
"DB07881","BE0002815"
"DB07882","BE0003836"
"DB07883","BE0002815"
"DB07884","BE0001594"
"DB07885","BE0002050"
"DB07887","BE0001021"
"DB07888","BE0001855"
"DB07889","BE0001072"
"DB07890","BE0004065"
"DB07890","BE0004066"
"DB07892","BE0001594"
"DB07893","BE0003836"
"DB07894","BE0004065"
"DB07894","BE0004066"
"DB07895","BE0002372"
"DB07895","BE0002373"
"DB07896","BE0004115"
"DB07897","BE0000048"
"DB07898","BE0004116"
"DB07899","BE0003531"
"DB07900","BE0001182"
"DB07901","BE0004117"
"DB07902","BE0004117"
"DB07903","BE0004117"
"DB07905","BE0000923"
"DB07906","BE0000865"
"DB07907","BE0003766"
"DB07907","BE0003028"
"DB07908","BE0004118"
"DB07909","BE0002815"
"DB07909","BE0003836"
"DB07909","BE0004119"
"DB07910","BE0001594"
"DB07910","BE0000787"
"DB07910","BE0004120"
"DB07911","BE0003969"
"DB07911","BE0004121"
"DB07912","BE0004122"
"DB07913","BE0001504"
"DB07914","BE0004124"
"DB07914","BE0004125"
"DB07915","BE0003969"
"DB07916","BE0000444"
"DB07917","BE0001167"
"DB07918","BE0000548"
"DB07918","BE0003960"
"DB07918","BE0003961"
"DB07918","BE0003962"
"DB07918","BE0004126"
"DB07918","BE0004127"
"DB07918","BE0004128"
"DB07918","BE0004129"
"DB07918","BE0004130"
"DB07919","BE0002198"
"DB07920","BE0001198"
"DB07921","BE0001198"
"DB07922","BE0001198"
"DB07923","BE0003818"
"DB07924","BE0003818"
"DB07925","BE0004065"
"DB07925","BE0004066"
"DB07926","BE0000920"
"DB07927","BE0001358"
"DB07928","BE0004131"
"DB07929","BE0000078"
"DB07929","BE0003781"
"DB07930","BE0004135"
"DB07931","BE0000126"
"DB07932","BE0000123"
"DB07932","BE0003740"
"DB07933","BE0000123"
"DB07933","BE0000792"
"DB07934","BE0000048"
"DB07935","BE0004136"
"DB07936","BE0001072"
"DB07937","BE0004137"
"DB07938","BE0004138"
"DB07939","BE0003355"
"DB07940","BE0002180"
"DB07941","BE0001019"
"DB07942","BE0001019"
"DB07943","BE0001019"
"DB07944","BE0000048"
"DB07946","BE0000048"
"DB07947","BE0001065"
"DB07947","BE0003761"
"DB07947","BE0003762"
"DB07947","BE0001172"
"DB07949","BE0000916"
"DB07950","BE0000273"
"DB07950","BE0003768"
"DB07950","BE0003767"
"DB07951","BE0004065"
"DB07951","BE0004066"
"DB07952","BE0004065"
"DB07952","BE0004066"
"DB07953","BE0004065"
"DB07953","BE0004066"
"DB07954","BE0001287"
"DB07954","BE0000182"
"DB07954","BE0003556"
"DB07954","BE0000706"
"DB07954","BE0003717"
"DB07954","BE0001223"
"DB07954","BE0002085"
"DB07954","BE0003134"
"DB07955","BE0003758"
"DB07956","BE0003758"
"DB07957","BE0003758"
"DB07958","BE0003768"
"DB07959","BE0003382"
"DB07960","BE0003200"
"DB07961","BE0002050"
"DB07964","BE0003754"
"DB07965","BE0003417"
"DB07966","BE0000838"
"DB07967","BE0003417"
"DB07968","BE0000007"
"DB07969","BE0000915"
"DB07970","BE0004140"
"DB07971","BE0004059"
"DB07972","BE0004059"
"DB07973","BE0000216"
"DB07974","BE0000216"
"DB07975","BE0000382"
"DB07976","BE0000382"
"DB07977","BE0000382"
"DB07978","BE0000382"
"DB07979","BE0004141"
"DB07980","BE0003963"
"DB07981","BE0000017"
"DB07982","BE0001072"
"DB07983","BE0000017"
"DB07984","BE0000017"
"DB07985","BE0001739"
"DB07986","BE0001116"
"DB07987","BE0001116"
"DB07988","BE0001116"
"DB07989","BE0003783"
"DB07990","BE0003764"
"DB07991","BE0000123"
"DB07993","BE0000988"
"DB07994","BE0000988"
"DB07995","BE0003761"
"DB07995","BE0003762"
"DB07995","BE0003794"
"DB07996","BE0003761"
"DB07996","BE0003762"
"DB07997","BE0003761"
"DB07997","BE0003762"
"DB07999","BE0000747"
"DB08000","BE0000747"
"DB08001","BE0000623"
"DB08003","BE0000623"
"DB08004","BE0003794"
"DB08005","BE0001097"
"DB08006","BE0000382"
"DB08007","BE0003758"
"DB08008","BE0000382"
"DB08009","BE0004147"
"DB08010","BE0001097"
"DB08011","BE0001097"
"DB08012","BE0001612"
"DB08012","BE0004148"
"DB08013","BE0001612"
"DB08013","BE0004148"
"DB08014","BE0001612"
"DB08014","BE0004148"
"DB08015","BE0001097"
"DB08016","BE0001270"
"DB08017","BE0003372"
"DB08017","BE0004018"
"DB08018","BE0000263"
"DB08018","BE0000067"
"DB08019","BE0000263"
"DB08019","BE0000067"
"DB08020","BE0000123"
"DB08020","BE0000792"
"DB08021","BE0001097"
"DB08022","BE0001277"
"DB08023","BE0001097"
"DB08024","BE0000854"
"DB08025","BE0001097"
"DB08026","BE0001097"
"DB08027","BE0001210"
"DB08028","BE0001182"
"DB08029","BE0001116"
"DB08030","BE0001116"
"DB08031","BE0001478"
"DB08032","BE0001852"
"DB08033","BE0001852"
"DB08034","BE0002050"
"DB08035","BE0000132"
"DB08036","BE0003800"
"DB08037","BE0001852"
"DB08038","BE0004150"
"DB08039","BE0000418"
"DB08039","BE0004108"
"DB08040","BE0001680"
"DB08041","BE0003804"
"DB08042","BE0000369"
"DB08043","BE0000014"
"DB08044","BE0000854"
"DB08045","BE0001898"
"DB08046","BE0000322"
"DB08047","BE0000123"
"DB08047","BE0003740"
"DB08048","BE0000123"
"DB08048","BE0003740"
"DB08049","BE0002089"
"DB08050","BE0004152"
"DB08051","BE0000854"
"DB08052","BE0000838"
"DB08053","BE0000838"
"DB08054","BE0000838"
"DB08055","BE0000842"
"DB08056","BE0000842"
"DB08057","BE0000842"
"DB08058","BE0004049"
"DB08059","BE0002379"
"DB08059","BE0000955"
"DB08059","BE0001315"
"DB08059","BE0003745"
"DB08060","BE0000316"
"DB08061","BE0000048"
"DB08062","BE0000048"
"DB08063","BE0000412"
"DB08063","BE0003781"
"DB08064","BE0001019"
"DB08065","BE0000991"
"DB08066","BE0001072"
"DB08066","BE0000991"
"DB08067","BE0002408"
"DB08068","BE0001019"
"DB08069","BE0003355"
"DB08070","BE0003761"
"DB08070","BE0003762"
"DB08071","BE0004153"
"DB08072","BE0000895"
"DB08073","BE0001065"
"DB08073","BE0003761"
"DB08073","BE0003762"
"DB08073","BE0001172"
"DB08074","BE0004154"
"DB08075","BE0004154"
"DB08076","BE0004154"
"DB08077","BE0000130"
"DB08077","BE0000629"
"DB08078","BE0001007"
"DB08079","BE0004155"
"DB08080","BE0002101"
"DB08080","BE0004156"
"DB08080","BE0004157"
"DB08081","BE0004158"
"DB08081","BE0004159"
"DB08081","BE0004160"
"DB08082","BE0002196"
"DB08083","BE0000322"
"DB08084","BE0000747"
"DB08085","BE0000315"
"DB08086","BE0001563"
"DB08087","BE0000132"
"DB08088","BE0000132"
"DB08089","BE0000132"
"DB08090","BE0001810"
"DB08091","BE0001019"
"DB08092","BE0001019"
"DB08093","BE0001019"
"DB08094","BE0001072"
"DB08095","BE0001019"
"DB08096","BE0001019"
"DB08097","BE0001019"
"DB08098","BE0000747"
"DB08099","BE0000270"
"DB08105","BE0001258"
"DB08106","BE0001258"
"DB08107","BE0001258"
"DB08108","BE0001258"
"DB08109","BE0001430"
"DB08110","BE0001430"
"DB08111","BE0004155"
"DB08112","BE0001258"
"DB08113","BE0003761"
"DB08113","BE0003762"
"DB08114","BE0003761"
"DB08114","BE0003762"
"DB08115","BE0004120"
"DB08116","BE0004185"
"DB08118","BE0001056"
"DB08119","BE0003531"
"DB08120","BE0001298"
"DB08121","BE0000215"
"DB08122","BE0001072"
"DB08123","BE0001072"
"DB08124","BE0001072"
"DB08125","BE0001072"
"DB08126","BE0001072"
"DB08128","BE0000865"
"DB08129","BE0000865"
"DB08130","BE0000870"
"DB08131","BE0001438"
"DB08132","BE0001072"
"DB08133","BE0001072"
"DB08134","BE0001072"
"DB08135","BE0001072"
"DB08136","BE0001072"
"DB08137","BE0001072"
"DB08138","BE0001072"
"DB08139","BE0001072"
"DB08140","BE0001072"
"DB08141","BE0001072"
"DB08142","BE0001072"
"DB08143","BE0000216"
"DB08144","BE0004154"
"DB08145","BE0004154"
"DB08146","BE0004154"
"DB08147","BE0000623"
"DB08148","BE0003761"
"DB08148","BE0003762"
"DB08149","BE0003761"
"DB08149","BE0003762"
"DB08150","BE0003761"
"DB08150","BE0003762"
